facility_type,source,name,epoch_name,operator,country,lat,lon,geo_precision,power_mw_it,h100_equivalents,chip_types,users,energy_companies,capex_usd_bn,address,ref,city,utility,osm_id,matched_osm
traditional,osm,,,,PH,15.168352,120.605667,exact,,,,,,,,,,,1442781502,
traditional,osm,Centrum Przetwarzania Danych T‑Mobile Polska,,T‑Mobile Polska,PL,52.078741,21.006019,exact,,,,,,,,(3B),,,1442986078,
traditional,osm,,,,IE,53.319342,-6.453746,exact,,,,,,,,,,,1443002192,
traditional,osm,Torquay Cable Landing Station,,SUBCO Pty Ltd,AU,-38.32744,144.312868,exact,,,,,,,,Torquay CLS,,,1443131904,
traditional,osm,CloudHQ LC3,,CloudHQ,US,39.011212,-77.460425,exact,,,,,,,,LC3,Ashburn,Dominion (VEPCO),1443187163,
ai,osm+epoch,Google,Google The Dalles,Google,US,45.623168,-121.206664,exact,154.0,201616,"TPU v6e, TPU v5p, TPU v7",,,5.8338280000000005,"3500 River Rd, The Dalles, OR",,,,1443567519,yes
traditional,osm,Alinged Data Center DFW-03,,"Aligned Data Centers, LLC",US,32.549823,-97.074855,exact,,,,,,,,DFW-03,Mansfield,,1443620406,
traditional,osm,Centro de datos ODATA QR04,,ODATA,MX,20.906844,-100.621094,exact,,,,,,,,QR04,,,1443807295,
traditional,osm,,,,US,39.055977,-77.547334,exact,,,,,,,,,,NOVEC (co-op),1443922527,
traditional,osm,,,,US,39.057797,-77.546734,exact,,,,,,,,,,NOVEC (co-op),1443922528,
traditional,osm,,,,US,39.082189,-77.565121,exact,,,,,,,,,,,1443922535,
traditional,osm,noris network NBG6 BA3,,noris network AG,DE,49.409979,11.131455,exact,,,,,,,,,Nürnberg,,1445218606,
traditional,osm,,,,ZA,-33.906079,18.680707,exact,,,,,,,,,,,1445475644,
traditional,osm,,,,IE,53.293584,-6.413677,exact,,,,,,,,,,,1446107922,
traditional,osm,NTT Chicago CH3,,NTT,US,41.986941,-88.007985,exact,,,,,,,,CH3,Itasca,,1446350367,
traditional,osm,NTT Chicago CH4,,NTT,US,41.989101,-88.004758,exact,,,,,,,,CH4,Itasca,,1446350370,
traditional,osm,Microsoft Data Center 2,,Microsoft,US,38.799972,-77.583348,exact,,,,,,,,2,,Dominion (VEPCO),1447029365,
traditional,osm,,,,US,40.020774,-83.124181,exact,,,,,,,,,,,1447049070,
traditional,osm,,,,US,40.021203,-83.123188,exact,,,,,,,,,,,1447049071,
traditional,osm,Centro de Datos - CNT,,,EC,-2.199305,-80.085405,exact,,,,,,,,,,,1447472694,
traditional,osm,Atyrau Data Center,,,KZ,47.115045,51.98189,exact,,,,,,,,,,,1447695033,
traditional,osm,সামিট কমিউনিকেশনস লিমিটেড,,,BD,24.063997,90.232031,exact,,,,,,,,,,,1448042316,
traditional,osm,,,,MX,20.592339,-100.162742,exact,,,,,,,,,,,1448054816,
traditional,osm,Centro de datos Ascenty Querétaro 1,,Ascenty,MX,20.591856,-100.154576,exact,,,,,,,,,,,1448054817,
traditional,osm,Amazon AWS Querétaro,,Amazon,MX,20.586017,-100.199123,exact,,,,,,,,,,,1448056077,
traditional,osm,Centro de datos KIO MEX1,,,MX,19.363618,-99.276835,exact,,,,,,,,,,,1448061960,
traditional,osm,Centro de datos KIO MEX2,,KIO,MX,19.363314,-99.280244,exact,,,,,,,,,,,1448065060,
traditional,osm,Centro de datos ODATA QR02,,ODATA,MX,20.542063,-100.577176,exact,,,,,,,,,,,1448123638,
traditional,osm,Centro de datos Ascenty Querétaro 2,,Ascenty,MX,20.659543,-100.10589,exact,,,,,,,,,,,1448123986,
traditional,osm,Centro de datos Equinix MO1,,Equinix,MX,25.766694,-100.193329,exact,,,,,,,,MO1,,,1448241854,
traditional,osm,Centro de datos Equinix MO2,,Equinix,MX,25.724135,-100.132711,exact,,,,,,,,MO2,,,1448242872,
traditional,osm,Centro de datos KIO MEX3,,KIO,MX,19.372646,-99.260369,exact,,,,,,,,MEX3,,,1448283393,
traditional,osm,Centro de datos KIO MTY1,,KIO,MX,25.649224,-100.358559,exact,,,,,,,,,,,1448291730,
traditional,osm,Centro de datos KIO HER1,,KIO,MX,29.085522,-110.96072,exact,,,,,,,,,,,1448293080,
traditional,osm,Centro de datos KIO MER1,,KIO,MX,20.929368,-89.681479,exact,,,,,,,,,,,1448297728,
traditional,osm,,,,MY,3.223075,101.520293,exact,,,,,,,,,,,1448536198,
traditional,osm,PowerHouse CTP-02,,PowerHouse,US,37.360586,-77.325687,exact,,,,,,,,,,,1449347339,
traditional,osm,Centro de datos ECR8 León,,MTP,MX,21.126488,-101.678145,exact,,,,,,,,,,,1450937531,
traditional,osm,,,Wingu Africa,TZ,-6.716489,39.201495,exact,,,,,,,,,,,1452265791,
traditional,osm,Mars Datacenter,,Mars Datacenter,TR,41.102842,29.025001,exact,,,,,,,,,İstanbul,,1453656362,
traditional,osm,,,,US,44.734759,-93.06186,exact,,,,,,,,,,,1454573842,
traditional,osm,,,,US,44.734535,-93.064891,exact,,,,,,,,,,,1454573843,
traditional,osm,NTT RagingWire DC - Hillsboro,,NTT,US,45.548079,-122.937787,exact,,,,,,,,HI2,Hillsboro,,1454598380,
traditional,osm,,,,US,41.514853,-93.720886,exact,,,,,,,,,,,1454813845,
traditional,osm,,,,US,41.513888,-93.72141,exact,,,,,,,,,,,1454813846,
traditional,osm,Purwokerto Data Center,,Neutral DataCenter,ID,-7.410502,109.244028,exact,,,,,,,,,banyumas,,1455893453,
traditional,osm,,,,US,43.463141,-116.268232,exact,,,,,,,,,,,1455915217,
traditional,osm,,,,US,43.463336,-116.272095,exact,,,,,,,,,,,1455915218,
traditional,osm,武威电信综合大楼,,,CN,37.929672,102.634111,exact,,,,,,,,,,,1455942782,
traditional,osm,EdgeConneX,,EdgeConneX,DE,50.022938,8.806918,exact,,,,,,,,,,,1456236882,
traditional,osm,,,,IE,53.316074,-6.444102,exact,,,,,,,,,,,1456362247,
traditional,osm,,,,IE,53.317195,-6.44428,exact,,,,,,,,,,,1456362248,
traditional,osm,,,,IE,53.318392,-6.451111,exact,,,,,,,,,,,1456362258,
traditional,osm,East Kentucky Network Datacenter,,,US,37.600186,-82.678769,exact,,,,,,,,,Ivel,,1456953254,
traditional,osm,,,,US,33.347198,-111.63246,exact,,,,,,,,,,,1456975947,
traditional,osm,,,,US,33.346333,-111.628914,exact,,,,,,,,,,,1456975948,
traditional,osm,,,,US,33.347189,-111.625792,exact,,,,,,,,,,,1456975949,
traditional,osm,,,,US,31.194176,-94.796767,exact,,,,,,,,,,,1457383500,
traditional,osm,Telehouse,,,TH,13.751516,100.573762,exact,,,,,,,,,,,1457990503,
ai,osm+epoch,Google,Google Midlothian,Google,US,32.440104,-97.06092,exact,103.0,191005,,,,3.901846,"3250 Railport Parkway, Midlothian, TX 76065",,,,1458626323,yes
traditional,osm,Newrays Two LLC Mining,,,US,36.327032,-88.320073,exact,,,,,,,,,,,1459680304,
traditional,osm,,,,AU,-33.810893,150.838591,exact,,,,,,,,,,,1459752828,
traditional,osm,,,,IN,18.596243,73.689599,exact,,,,,,,,,,,1459777999,
traditional,osm,Data Centre - DUB 40,,,IE,53.411395,-6.320053,exact,,,,,,,,,,,1460367741,
traditional,osm,NTT Amsterdam 1 Data Center,,NTT Data,NL,52.284505,4.743901,exact,,,,,,,,AMS 1,,,1460732226,
traditional,osm,EdgeConneX AMS06,,EdgeConneX,NL,52.283023,4.742072,exact,,,,,,,,AMS06,,,1460732391,
traditional,osm,,,,US,39.055263,-77.544785,exact,,,,,,,,,,NOVEC (co-op),1460776170,
traditional,osm,,,,US,39.054097,-77.545995,exact,,,,,,,,,,NOVEC (co-op),1460776171,
traditional,osm,,,,US,39.051037,-77.534801,exact,,,,,,,,,,NOVEC (co-op),1460776174,
traditional,osm,EdgeCore Silicon Valley,,,US,37.383719,-121.965404,exact,,,,,,,,,,,1460847458,
traditional,osm,STACK SVY02,,Stack Infrastructure,US,37.361934,-121.953731,exact,,,,,,,,SVY02,,,1460855151,
traditional,osm,Amazon AWS SAT - 12807 Donop,,Amazon Web Services,US,29.29301,-98.391599,exact,,,,,,,,,,,1460861317,
traditional,osm,Google: Lok Yang 1,,Google,SG,1.323783,103.695112,exact,,,,,,,,,,,1460863652,
traditional,osm,국가정보자원관리원 대구센터,,,KR,35.968579,128.706436,exact,,,,,,,,,,,1461701602,
traditional,osm,Prime DFW01-01,,Prime,US,32.837814,-96.879846,exact,,,,,,,,DFW01-01,Dallas,,1461896928,
traditional,osm,AdaniConneX Chennai 1,,,IN,12.821585,80.22611,exact,,,,,,,,,,,1462367447,
traditional,osm,Equinix Data Center,,Equinix,FI,60.20379,24.775658,exact,,,,,,,,HE7,Espoo,,1462706960,
traditional,osm,,,,US,40.115825,-83.001488,exact,,,,,,,,,,,1462886682,
traditional,osm,M06,,atNorth,IS,63.964545,-22.535768,exact,,,,,,,,,Reykjanesbær,,1463708635,
traditional,osm,M21,,atNorth,IS,63.963291,-22.541361,exact,,,,,,,,,Reykjanesbær,,1463708636,
traditional,osm,M22,,atNorth,IS,63.963605,-22.541326,exact,,,,,,,,,Reykjanesbær,,1463708637,
traditional,osm,Google,,Google,US,38.779305,-77.586335,exact,,,,,,,,,,NOVEC (co-op),1464257783,
traditional,osm,QTS Manassas DC1,,Quality Technology Services,US,38.752545,-77.51246,exact,,,,,,,,,,NOVEC (co-op),1464257784,
traditional,osm,QTS Data Center - Hillsboro 3,,Quality Technology Services,US,45.571925,-122.918438,exact,,,,,,,,North Building,Hillsboro,,1465196735,
traditional,osm,QTS Data Center - Hillsboro 3,,Quality Technology Services,US,45.570191,-122.919833,exact,,,,,,,,South Building,Hillsboro,,1465196736,
traditional,osm,Equinix SY6,,Equinix,AU,-33.836664,151.053293,exact,,,,,,,,SY6,,,1467185863,
traditional,osm,,,,US,47.240171,-119.863265,exact,,,,,,,,,,,1470108469,
traditional,osm,SPC4A,,Google,US,36.624063,-87.256912,exact,,,,,,,,Building 3,,,1470261550,
traditional,osm,Ovio,,GNC-Alfa,AM,40.269632,44.614797,exact,,,,,,,,,Աբովյան,,1470640263,
traditional,osm,,,,US,41.688549,-86.473051,exact,,,,,,,,,,,1471517731,
traditional,osm,,,,US,41.688531,-86.469864,exact,,,,,,,,,,,1471517732,
traditional,osm,,,,US,41.692058,-86.464891,exact,,,,,,,,,,,1471517733,
traditional,osm,,,,US,41.688538,-86.471883,exact,,,,,,,,,,,1471517734,
traditional,osm,,,,US,41.688557,-86.475061,exact,,,,,,,,,,,1471517735,
traditional,osm,,,,US,41.692058,-86.466884,exact,,,,,,,,,,,1471517736,
traditional,osm,,,,US,41.692046,-86.463714,exact,,,,,,,,,,,1471517737,
traditional,osm,Edificio de Telecomunicaciones,,,AR,-31.413997,-64.427084,exact,,,,,,,,,,,1471853439,
traditional,osm,,,,US,32.504191,-99.777724,exact,,,,,,,,,,,1472056705,
traditional,osm,,,,US,32.504176,-99.778823,exact,,,,,,,,,,,1472056706,
traditional,osm,,,,US,32.505118,-99.778185,exact,,,,,,,,,,,1472056707,
traditional,osm,,,,US,32.506054,-99.777759,exact,,,,,,,,,,,1472056708,
traditional,osm,,,,US,32.506041,-99.778864,exact,,,,,,,,,,,1472056709,
traditional,osm,,,,US,32.505086,-99.781139,exact,,,,,,,,,,,1472056710,
traditional,osm,,,,US,32.504152,-99.78157,exact,,,,,,,,,,,1472056711,
traditional,osm,,,,US,32.506015,-99.781595,exact,,,,,,,,,,,1472056712,
traditional,osm,,,,US,32.506026,-99.780496,exact,,,,,,,,,,,1472056713,
traditional,osm,,,,US,32.50416,-99.780466,exact,,,,,,,,,,,1472056714,
traditional,osm,QTS,,Quality Technology Services,US,33.448403,-84.522489,exact,,,,,,,,,,,1472128597,
traditional,osm,QTS,,Quality Technology Services,US,33.450885,-84.523625,exact,,,,,,,,,,,1472128598,
traditional,osm,Equinix,,Equinix,BR,-23.496735,-46.815004,exact,,,,,,,,,,,1472333082,
traditional,osm,Equinix,,Equinix,BR,-23.497622,-46.815038,exact,,,,,,,,,,,1472333084,
traditional,osm,KM 0 Silica Networks AVC,,,AR,-36.486377,-56.708852,exact,,,,,,,,,,,1472876777,
traditional,osm,Estación de amarre cable submarino de fibra óptica,,Cirion Technologies,AR,-36.487266,-56.71015,exact,,,,,,,,,,,1472876782,
traditional,osm,Meta,,Meta,US,40.265862,-112.019433,exact,,,,,,,,,,,1473440674,
traditional,osm,Meta,,Meta,US,40.269859,-112.019456,exact,,,,,,,,,,,1473440676,
traditional,osm,Estación de Amarre Las Toninas - Telecom,,Telecom,AR,-36.486088,-56.699183,exact,,,,,,,,,,,1473492475,
traditional,osm,Equinix SP6,,Equinix,BR,-23.462359,-46.858216,exact,,,,,,,,SP6,,,1475003347,
traditional,osm,Microsoft,,Microsoft,SE,60.601327,17.017233,exact,,,,,,,,,,,1475126651,
traditional,osm,CDC Eastern Creek Campus EC6,,CDC,AU,-33.817333,150.837514,exact,,,,,,,,EC6,,,1479628967,
traditional,osm,Microsoft SYD06 Data Centre,,Microsoft,AU,-33.836278,150.775569,exact,,,,,,,,SYD06,,,1479632522,
traditional,osm,DCI Data Centre AKL-02,,,NZ,-36.749119,174.695362,exact,,,,,,,,,,,1480092696,
traditional,osm,Spark Data Centre,,,NZ,-36.749613,174.700391,exact,,,,,,,,,Auckland,,1480092702,
traditional,osm,,,,RU,58.012093,51.505172,exact,,,,,,,,,,,1481106036,
traditional,osm,Longcross Park,,Ark Data Centres,GB,51.380536,-0.594635,exact,,,,,,,,,Chertsey,,1481166632,
traditional,osm,,,,DE,53.537044,8.157568,exact,,,,,,,,,,,1481438841,
traditional,osm,Vantage LHR2,,,GB,51.532972,-0.259231,exact,,,,,,,,,,,1481464832,
traditional,osm,Equinix LD8,,Equinix,GB,51.498178,-0.014899,exact,,,,,,,,LD8,,,1481564428,
traditional,osm,CyrusOne CHI3,,CyrusOne,US,41.802861,-88.246752,exact,,,,,,,,,Aurora,,1481581947,
traditional,osm,Edged Chicago ORD01,,Edged,US,41.806931,-88.241097,exact,,,,,,,,,,,1481581948,
traditional,osm,,,Yondr,GB,51.512475,-0.579297,exact,,,,,,,,,,,1481787910,
traditional,osm,,,Yondr,GB,51.513083,-0.578807,exact,,,,,,,,,,,1481787911,
traditional,osm,,,Yondr,GB,51.513467,-0.576855,exact,,,,,,,,,,,1481787912,
traditional,osm,Equinix ML5,,Equinix,IT,45.475397,9.038445,exact,,,,,,,,ML5,Settimo Milanese,,1482049978,
traditional,osm,Equinix ML7x,,Equinix,IT,45.476837,9.037684,exact,,,,,,,,ML7,Settimo Milanese,,1482049979,
traditional,osm,,,,US,38.777131,-77.556168,exact,,,,,,,,,,,1482076328,
traditional,osm,Amazon IAD230,,Amazon Web Services,US,38.989461,-77.449742,exact,,,,,,,,Amazon IAD230,Sterling,Dominion (VEPCO),1482076330,
traditional,osm,,,,CO,5.342448,-72.39081,exact,,,,,,,,,,,1482078170,
traditional,osm,Digital Realty LHR18,,,GB,51.524257,-0.08651,exact,,,,,,,,LHR18,London,,1482203073,
traditional,osm,Global Technical Realty London GB One,,Global Technical Realty,GB,51.51767,-0.618362,exact,,,,,,,,,,,1482210622,
traditional,osm,Hub Europe,,Contabo,FR,48.955316,8.180712,exact,,,,,,,,,,,1482249092,
traditional,osm,Data Center 2 Bilbao Arasur,,Merlin Properties,ES,42.698761,-2.907482,exact,,,,,,,,,,,1482291761,
traditional,osm,中国联通武威分公司,,,CN,37.933535,102.626878,exact,,,,,,,,,,,1483729407,
traditional,osm,CPD Gobierno de Navarra,,Nasertic,ES,42.817786,-1.65969,exact,,,,,,,,,,,1484174881,
traditional,osm,,,,US,33.140647,-96.659526,exact,,,,,,,,,,,1484435248,
traditional,osm,武当云谷大数据中心园区,,武当云谷大数据科技有限公司,CN,32.547534,111.488329,exact,,,,,,,,,,,1485721566,
traditional,osm,,,,US,41.06206,-104.780219,exact,,,,,,,,,,,1485867694,
traditional,osm,,,,US,41.063132,-104.780197,exact,,,,,,,,,,,1485867695,
traditional,osm,,,,US,41.063158,-104.785602,exact,,,,,,,,,,,1485867696,
traditional,osm,,,,US,41.076834,-104.826572,exact,,,,,,,,,,,1485867768,
traditional,osm,,,,US,41.077057,-104.8233,exact,,,,,,,,,,,1485867769,
traditional,osm,Aligned Data Centers DFW-04,,Aligned Data Centers,US,33.006007,-96.657092,exact,,,,,,,,DFW-04,Plano,,1486780799,
traditional,osm,,,,BD,24.064033,90.232063,exact,,,,,,,,,,,1487031403,
traditional,osm,Verizon Wireless,,,US,36.282175,-86.797137,exact,,,,,,,,,,,1489113575,
traditional,osm,阿里巴巴乌兰察布数据中心,,,CN,40.982813,113.242947,exact,,,,,,,,,,,1489759025,
traditional,osm,乌兰察布华为云数据中心,,,CN,40.994165,113.232145,exact,,,,,,,,,,,1489795658,
traditional,osm,,,Digitel,VE,10.435988,-66.838253,exact,,,,,,,,,,,1490026403,
traditional,osm,Argo Data Center,,,US,33.777264,-100.868901,exact,,,,,,,,,,,1490401523,
traditional,osm,Amazon Web Services,,Amazon Web Services,BH,26.069382,50.605102,exact,,,,,,,,BAH53,,,1492345589,
traditional,osm,Gulf Data Hub ICAD 1,,Gulf Data Hub,AE,24.264637,54.458874,exact,,,,,,,,GDH-ICAD-B1,,,1492452118,
traditional,osm,Gulf Data Hub ICAD 2,,Gulf Data Hub,AE,24.264017,54.459709,exact,,,,,,,,GDH-ICAD-B2,,,1492452119,
traditional,osm,Amazon Web Services,,Amazon Web Services,AE,24.268726,54.463361,exact,,,,,,,,,,,1492452121,
traditional,osm,Amazon Web Services,,Amazon Web Services,AE,24.708789,54.741831,exact,,,,,,,,,,,1492452150,
traditional,osm,Switch: The Rock,,Switch,US,30.488019,-97.672526,exact,,,,,,,,,,,1493169641,
traditional,osm,,,,IN,18.353066,79.161795,exact,,,,,,,,,,,1493466998,
traditional,osm,DC6,,Quality Technology Services,US,37.485289,-77.250182,exact,,,,,,,,,Sandston,,1493516619,
traditional,osm,DC5,,Quality Technology Services,US,37.484779,-77.249109,exact,,,,,,,,,Sandston,,1493516620,
traditional,osm,DC4,,Quality Technology Services,US,37.483918,-77.247815,exact,,,,,,,,,Sandston,,1493516621,
traditional,osm,RIC2 DC1,,,US,37.488174,-77.240062,exact,,,,,,,,,Sandston,,1493516623,
traditional,osm,RIC2 DC2,,,US,37.487092,-77.240983,exact,,,,,,,,,Sandston,,1493516624,
traditional,osm,RIC2 DC3,,,US,37.486066,-77.241891,exact,,,,,,,,,Sandston,,1493516625,
traditional,osm,RIC2 DC5,,,US,37.484848,-77.242984,exact,,,,,,,,,Sandston,,1493516626,
traditional,osm,RIC2 DC6,,,US,37.483901,-77.243764,exact,,,,,,,,,Sandston,,1493516628,
traditional,osm,RIC3 DC1,,Quality Technology Services,US,37.480504,-77.251622,exact,,,,,,,,,Sandston,,1493516629,
traditional,osm,RIC3 DC2,,Quality Technology Services,US,37.479727,-77.25221,exact,,,,,,,,,Sandston,,1493516630,
traditional,osm,RIC3 DC3,,Quality Technology Services,US,37.47851,-77.252996,exact,,,,,,,,,Sandston,,1493516631,
traditional,osm,RIC3 DC5,,Quality Technology Services,US,37.477015,-77.249693,exact,,,,,,,,,Sandston,,1493516632,
traditional,osm,RIC3 DC4,,Quality Technology Services,US,37.477917,-77.248977,exact,,,,,,,,,Sandston,,1493516633,
traditional,osm,Tahoe Reno 4,,Switch,US,39.509868,-119.483041,exact,,,,,,,,,McCarran,,1494498031,
traditional,osm,Tahoe Reno 5,,Switch,US,39.508083,-119.483237,exact,,,,,,,,,McCarran,,1494498032,
traditional,osm,SG6,,Equinix,SG,1.325843,103.713174,exact,,,,,,,,,,,1495602151,
traditional,osm,,,,SG,1.3757,103.969862,exact,,,,,,,,,Singapore,,1495643296,
traditional,osm,Colt Data Center,,,GB,51.509559,-0.394089,exact,,,,,,,,,,,1495920404,
traditional,osm,Stargate UAE Abu Dhabi,,,AE,24.147638,54.462198,exact,,,,,,,,,,,1495979992,
traditional,osm,Khazna Data Centers,,Khazna Data Centers,AE,25.026383,55.120466,exact,,,,,,,,DXB3,,,1496340718,
traditional,osm,Khazna Data Centers,,Khazna Data Centers,AE,25.026707,55.124123,exact,,,,,,,,DXB9,,,1496340735,
traditional,osm,,,,AE,25.02658,55.185365,exact,,,,,,,,,,,1496340767,
traditional,osm,,,SC,US,37.278406,-98.588462,exact,,,,,,,,,Medicine Lodge,,1498005255,
traditional,osm,,,,US,31.057523,-97.298298,exact,,,,,,,,,,,1498670679,
traditional,osm,,,,CN,34.632872,112.501243,exact,,,,,,,,,,,1499403710,
traditional,osm,,,,CN,34.633075,112.502578,exact,,,,,,,,,,,1499403711,
ai,osm+epoch,Google,Google Lancaster,Google,US,39.724114,-82.687551,exact,137.0,130368,"TPU v5e, TPU v5p, TPU v7, TPU v6e",,,5.189834,"105 Whiley Rd, Lancaster, OH 43130",,,,1501120016,yes
traditional,osm,Amazon Web Services,,Amazon Web Services,US,45.853876,-119.619726,exact,,,,,,,,,Boardman,,1501436323,
traditional,osm,Amazon Web Services,,Amazon Web Services,US,45.855234,-119.619727,exact,,,,,,,,,Boardman,,1501436324,
traditional,osm,Amazon Web Services,,Amazon Web Services,US,45.811745,-119.268665,exact,,,,,,,,,Hermiston,,1501455347,
traditional,osm,Amazon Web Services,,Amazon Web Services,US,45.810381,-119.268669,exact,,,,,,,,,Hermiston,,1501455348,
traditional,osm,Amazon Web Services,,Amazon Web Services,US,45.811209,-119.278247,exact,,,,,,,,,Hermiston,,1501456882,
traditional,osm,Crane DC - Portland,,Crane Data Centers Inc.,US,45.514787,-123.078828,exact,,,,,,,,,Forest Grove,,1501805557,
traditional,osm,Percheron DC,,Rowan Green Data LLC,US,45.711318,-119.826235,exact,,,,,,,,,,,1501824326,
traditional,osm,Percheron DC,,Rowan Green Data LLC,US,45.711934,-119.824764,exact,,,,,,,,,,,1501824327,
traditional,osm,Percheron DC,,Rowan Green Data LLC,US,45.708272,-119.822273,exact,,,,,,,,,,,1501824328,
traditional,osm,Percheron DC,,Rowan Green Data LLC,US,45.709321,-119.821212,exact,,,,,,,,,,,1501824329,
traditional,osm,NYGC Chateaugay,,2CRSi,US,44.893006,-74.072881,exact,,,,,,,,,,,1501825871,
traditional,osm,Vantage Data Centers TX22,,Vantage Data Centers,US,29.479085,-98.697701,exact,,,,,,,,,San Antonio,,1502710557,
traditional,osm,Microsoft,,Microsoft,US,29.47022,-98.698835,exact,,,,,,,,,,,1502711381,
traditional,osm,MDC,,,US,31.750007,-106.309926,exact,,,,,,,,,El Paso,,1504463315,
traditional,osm,,,,ES,40.549084,-3.613675,exact,,,,,,,,,,,1505120011,
traditional,osm,東京第6データセンター,,NTTドコモビジネス,JP,35.739509,139.766704,exact,,,,,,,,,,,1508043704,
traditional,osm,,,,MY,3.060153,101.672312,exact,,,,,,,,,,,1509567732,
traditional,osm,NTT DC3,,NTT,IN,13.038656,77.757839,exact,,,,,,,,,,,1510273482,
traditional,osm,,,,US,42.673321,-87.896846,exact,,,,,,,,,,,1510420026,
traditional,osm,,,amazon web services,US,45.809828,-119.858904,exact,,,,,,,,,,,1510517629,
traditional,osm,Google,,Google,US,45.624777,-121.208428,exact,,,,,,,,,,,1510517630,
traditional,osm,Amazon Web Services,,Amazon Web Services,US,32.411934,-90.187839,exact,,,,,,,,,,,1510517631,
traditional,osm,Amazon Web Services,,Amazon Web Services,US,32.411933,-90.18952,exact,,,,,,,,,,,1510517632,
traditional,osm,Amazon Web Services,,Amazon Web Services,US,32.411951,-90.190546,exact,,,,,,,,,,,1510517633,
ai,osm+epoch,Amazon Web Services,Amazon Ridgeland,Amazon,US,32.411935,-90.192234,exact,228.0,171298,Trainium2,Anthropic,Entergy,8.637096,"1626 County Line Road Ridgeland, Mississippi",,,,1510517634,yes
traditional,osm,QTS,,Quality Technology Services,US,33.462293,-84.523676,exact,,,,,,,,,,,1510517635,
traditional,osm,QTS,,Quality Technology Services,US,33.463993,-84.529184,exact,,,,,,,,,,,1510517636,
traditional,osm,,,,US,38.775174,-77.539965,exact,,,,,,,,,,NOVEC (co-op),1510517637,
traditional,osm,Amazon Web Services,,Amazon Web Services,US,38.789376,-77.581973,exact,,,,,,,,,,NOVEC (co-op),1510517638,
traditional,osm,Amazon Web Services,,Amazon Web Services,US,38.789456,-77.579686,exact,,,,,,,,,,NOVEC (co-op),1510517639,
