source,locality,name,operator,operator_confidence,operator_raw,operator_osm,osm_ref,status,sq_ft,mw,utility,utility_confidence,utility_candidates,utility_boundary_m,self_generation,self_generation_source,parcel_id,zoning_case,lon,lat
pec,Prince William County,NVA05C,SDC Capital Partners,unresolved,SDC Capital Partners,,,Proposed,,,NOVEC (co-op),unambiguous,,756,yes (air permit),DEQ 74291 [planned],7696-41-4699,,-77.511632,38.761221
pec,Prince William County,PROJECT INDUSTRY,INDUSTRIAL PARK COURT LLC,unresolved,INDUSTRIAL PARK COURT LLC,,,Proposed,1838000,,NOVEC (co-op),unambiguous,,1754,,,7496-59-2613,,-77.579189,38.781743
pec,Prince William County,9001 Hornbaker Rd,MJV ASSOCIATES LLC,unresolved,MJV ASSOCIATES LLC,,,Proposed,871518,,NOVEC (co-op),unambiguous,,1490,,,7596-81-5396,,-77.533848,38.762553
pec,Prince William County,Project Well,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,1341019,,NOVEC (co-op),unambiguous,,2197,,,7596-08-1375,,-77.562635,38.780552
pec,Prince William County,Bristow Campus,STACK Infrastructure,matched,STACK INFRASTRUCTURE,,,Proposed,540000,,NOVEC (co-op),unambiguous_near_boundary,,65,,,7595-63-4137,,-77.541254,38.737968
pec,Prince William County,IRON MOUNTAIN DATA CENTERS LLC,Iron Mountain,matched,IRON MOUNTAIN DATA CENTERS,Iron Mountain,,Proposed,165428,,NOVEC (co-op),unambiguous,,1485,yes (air permit),DEQ 74278 [operating],7596-55-9338,,-77.542507,38.771361
pec,Prince William County,WELLINGTON GLEN TECHNOLOGY PARK,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,673198,,NOVEC (co-op),unambiguous,,839,,,7596-63-6606,,-77.544517,38.764816
pec,Prince William County,Manassas Point,MANASSAS DC OPERATING LLC,unresolved,MANASSAS DC OPERATING LLC,,,Proposed,1739350,,NOVEC (co-op),unambiguous,,2892,yes (air permit),DEQ 74115 [operating],7596-79-3589,,-77.53779,38.783833
pec,Prince William County,NVA05A & NVA05B Proffer Amendment and Rezoning,STACK Infrastructure,matched_osm_differs,STACK INFRASTRUCTURE,Amazon Web Services,IAD131,Proposed,814777,,NOVEC (co-op),unambiguous,,988,yes (air permit),DEQ 74246 [operating],7696-30-4783,,-77.51536,38.760542
pec,Loudoun County,STACK NVA04,STACK Infrastructure,matched,STACK INFRASTRUCTURE,,,Existing,371941,,Dominion (VEPCO),unambiguous,,1958,,,062275493002,,-77.460305,39.000746
pec,Loudoun County,STACK NVA04,STACK Infrastructure,matched,STACK INFRASTRUCTURE,,,Existing,371211,,Dominion (VEPCO),unambiguous,,1825,yes (air permit),DEQ 74335 [planned],062275493003,,-77.460786,38.999166
pec,Loudoun County,STACK NVA04,STACK Infrastructure,matched,STACK INFRASTRUCTURE,,,Proposed,371941,,Dominion (VEPCO),unambiguous,,2045,,,062275493001,,-77.46116,39.002779
pec,Loudoun County,AWS H&M Property,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,,Existing,274000,,Dominion (VEPCO),unambiguous_near_boundary,,113,yes (air permit),DEQ 74250 [operating],96183926000,,-77.486299,38.921108
pec,Loudoun County,AWS H&M Property,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,,Proposed,259000,,Dominion (VEPCO),unambiguous,,322,yes (air permit),DEQ 74250 [operating],96183926000,,-77.483177,38.921133
pec,Loudoun County,AWS H&M Property,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,IAD152,Proposed,958000,,Dominion (VEPCO),unambiguous,,232,yes (air permit),DEQ 74174 [operating],96183926000,,-77.47998,38.919655
pec,Loudoun County,AWS H&M Property,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,,Proposed,259000,,Dominion (VEPCO),unambiguous,,358,yes (air permit),DEQ 74250 [operating],96183926000,,-77.483391,38.919814
pec,Loudoun County,Northwoods Property,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,755090,,NOVEC (co-op),unambiguous,,652,yes (air permit),DEQ 74323 [planned],122207249000,,-77.493507,38.977922
pec,Loudoun County,Northwoods Property,Amazon (AWS),matched,Amazon Data Services Inc,,,Existing,263340,,NOVEC (co-op),unambiguous,,516,yes (air permit),DEQ 74323 [planned],122207249000,,-77.493818,38.980716
pec,Loudoun County,IAD44,Digital Realty,matched,Digital Realty,Digital Realty,IAD44,Existing,784204,,NOVEC (co-op),unambiguous,,1904,,,92192834000,,-77.490523,38.961181
pec,Loudoun County,PROLOGIS-EXCHANGE 43461 OLD OX ROAD,Prologis,matched_osm_differs,Prologis,Amazon Web Services,IAD120,Existing,474570,,NOVEC (co-op),unambiguous,,1346,yes (air permit),DEQ 74205 [operating],124299328000,,-77.497678,38.957451
pec,Loudoun County,Dulles Commerce,Prologis,matched,Prologis,,,Proposed,441175,,NOVEC (co-op),unambiguous,,1845,yes (air permit),DEQ 74205 [operating],124398485000,,-77.498293,38.961968
pec,Loudoun County,PROLOGIS-EXCHANGE 43461 OLD OX ROAD,Prologis,matched_osm_differs,Prologis,Amazon Web Services,IAD122,Proposed,2023449,,NOVEC (co-op),unambiguous,,920,,,124105978000,,-77.495523,38.953209
pec,Loudoun County,Spring Valley Technology Park,SVTP Spring Valley LLC,unresolved,SVTP Spring Valley LLC,,,Proposed,3483902,,NOVEC (co-op),unambiguous,,719,,,241270467000,,-77.571261,39.001057
pec,Loudoun County,Vantage VA 3,Vantage,matched,VANTAGE DATA CENTERS,,,Proposed,2329165,,Dominion (VEPCO),unambiguous,,2182,yes (air permit),DEQ 74284 [operating],113372932000,,-77.506546,39.079757
pec,Loudoun County,Vantage VA 3,Vantage,matched,VANTAGE DATA CENTERS,,,Existing,385398,,Dominion (VEPCO),unambiguous,,2018,yes (air permit),DEQ 74284 [operating],113272390000,,-77.506165,39.077394
pec,Loudoun County,NVA06 Campus,STACK Infrastructure,matched,STACK INFRASTRUCTURE,,,Existing,232886,48.0,NOVEC (co-op),unambiguous,,636,yes (air permit),DEQ 74269 [operating],234371847002,,-77.565232,39.082627
pec,Loudoun County,NVA06 Campus,STACK Infrastructure,matched,STACK INFRASTRUCTURE,,,Existing,388150,24.0,NOVEC (co-op),unambiguous,,719,yes (air permit),DEQ 74269 [operating],234371847001,,-77.564728,39.080228
pec,Loudoun County,WHEELER SURVEY COMPANY,Google,osm_tag,WHEELER SURVEY COMPANY LLC,Google,ARA2,Existing,538565,,Dominion (VEPCO),unambiguous,,635,,,162176713000,,-77.528644,38.942362
pec,Loudoun County,WHEELER SURVEY COMPANY,WHEELER SURVEY COMPANY LLC,unresolved,WHEELER SURVEY COMPANY LLC,,,Proposed,353385,,Dominion (VEPCO),unambiguous,,907,,,162176713000,,-77.532571,38.940898
pec,Loudoun County,JK TECHNOLOGY PARK #3,STONE SPRINGS LLC,unresolved,STONE SPRINGS LLC,,,Proposed,184080,,Dominion (VEPCO),unambiguous,,159,,,203295737000,,-77.541262,38.945556
pec,Loudoun County,Allegro North Campus,Yondr,matched,YONDR JK 1 LLC,,,Proposed,1260000,,NOVEC (co-op),unambiguous,,801,,,202285740000,,-77.545157,38.95632
pec,Loudoun County,BRAMBLETON SHREVEPORT SOUTH DATA CENTER,STACK Infrastructure,matched,STACK INFRASTRUCTURE,,,Proposed,1317531,,NOVEC (co-op),unambiguous,,470,,,161269137000,,-77.52909,38.959672
pec,Loudoun County,Brambleton Business Campus Data Center,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,936191,,NOVEC (co-op),unambiguous,,276,,,161397058000,,-77.518372,38.953912
pec,Loudoun County,Farah-Naples Data Center,BROAD RUN HOLDINGS LLC,unresolved,BROAD RUN HOLDINGS LLC,,,Proposed,100000,,NOVEC (co-op),unambiguous,,811,,,124256520000,,-77.513062,38.95731
pec,Loudoun County,NV-9 CYRUSONE,CyrusOne,matched,CyrusOne,CyrusOne,,Existing,525482,135.0,NOVEC (co-op),unambiguous,,1507,yes (air permit),DEQ 74173 [operating],124369522000,,-77.505071,38.958665
pec,Loudoun County,NV-9 CYRUSONE,CyrusOne,matched,CyrusOne,CyrusOne,,Proposed,158696,,NOVEC (co-op),unambiguous,,1536,yes (air permit),DEQ 74173 [operating],124369522000,,-77.502678,38.95891
pec,Loudoun County,MERCURE BUSINESS PARK LOT 4A1B,Chuck Kuhn,unresolved,Chuck Kuhn,,,Proposed,101579,,NOVEC (co-op),unambiguous,,197,,,91482155000,,-77.482163,38.984791
pec,Loudoun County,GLENN DRIVE NORTH & SOUTH,Prologis,matched,Prologis,,,Proposed,1668261,,Dominion (VEPCO),unambiguous,,238,,,33179880000,,-77.416307,38.988274
pec,Loudoun County,108 CARPENTER DRIVE,CARPENTER DRIVE LLC/ CHARLES S KUHN,unresolved,CARPENTER DRIVE LLC/ CHARLES S KUHN,,,Proposed,52744,,Dominion (VEPCO),unambiguous,,740,,,33370100000,,-77.422433,38.991229
pec,Loudoun County,IAD214,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,IAD214,Existing,226456,,Dominion (VEPCO),unambiguous,,848,yes (air permit),DEQ 74287 [planned],45195615000,,-77.435578,38.986731
pec,Loudoun County,DCT DULLES DOWNS Land Bay B,Amazon Web Services,osm_tag,DCT DULLES DOWNS LLC,Amazon Web Services,Amazon IAD56,Existing,143563,,Dominion (VEPCO),unambiguous,,1224,yes (air permit),DEQ 74063 [operating],45391908000,,-77.437293,38.990137
pec,Loudoun County,DCT DULLES DOWNS Land Bay B,Amazon Web Services,osm_tag,DCT DULLES DOWNS LLC,Amazon Web Services,Amazon IAD56,Proposed,670953,,Dominion (VEPCO),unambiguous,,1139,yes (air permit),DEQ 74063 [operating],45391908000,,-77.43785,38.989378
pec,Loudoun County,DCT DULLES DOWNS Land Bay A,Amazon Web Services,osm_tag,DCT DULLES DOWNS LLC,Amazon Web Services,IAD88,Existing,287460,,Dominion (VEPCO),unambiguous,,1378,yes (air permit),DEQ 74247 [operating],45282657000,,-77.441367,38.991178
pec,Loudoun County,DCT DULLES DOWNS Land Bay A,Amazon Web Services,osm_tag,DCT DULLES DOWNS LLC,Amazon Web Services,IAD87,Proposed,896837,,Dominion (VEPCO),unambiguous,,1311,yes (air permit),DEQ 74247 [operating],45282657000,,-77.439261,38.990852
pec,Loudoun County,DULLES DISTRIBUTION Landbay B,Prologis,matched_osm_differs,Prologis,Centersquare,IAD3,Proposed,660000,,Dominion (VEPCO),unambiguous_near_boundary,,89,yes (air permit),DEQ 73293 [operating],46275921000,,-77.441901,38.978138
pec,Loudoun County,DULLES DISTRIBUTION Landbay A,Prologis,matched_osm_differs,Prologis,Centersquare,IAD3,Proposed,305000,,Dominion (VEPCO),unambiguous,,327,yes (air permit),DEQ 73293 [operating],46278993000,,-77.441476,38.980273
pec,Loudoun County,Prologis NOVA 1,Prologis,matched_osm_differs,Prologis,Amazon Web Services,Amazon IAD230,Existing,256092,,Dominion (VEPCO),unambiguous,,1279,yes (air permit),DEQ 73860 [operating],045252512000,,-77.449543,38.989442
pec,Loudoun County,DCT DULLES PHASE II,Amazon Web Services,osm_tag,DCT DULLES PHASE II LLC,Amazon Web Services,Amazon IAD230,Existing,75800,,Dominion (VEPCO),unambiguous,,1116,yes (air permit),DEQ 73860 [operating],45254455000,,-77.450519,38.988131
pec,Loudoun County,VA 16,Vantage,matched_osm_differs,VANTAGE DATA CENTERS,GI Partners,,Existing,255935,,Dominion (VEPCO),unambiguous,,2240,yes (air permit),DEQ 74156 [operating],44175589000,,-77.441142,38.999088
pec,Loudoun County,ME-DC Pacific,LOUDOUN TECHNOLOGY PARTNERS PROPERTY LLC,unresolved,LOUDOUN TECHNOLOGY PARTNERS PROPERTY LLC,,,Proposed,589400,,Dominion (VEPCO),unambiguous,,2396,yes (air permit),DEQ 74315 [planned],44267923000,,-77.445176,38.999855
pec,Loudoun County,ASH1-BRODERICK DC2,QTS,matched_osm_differs,QTS,Quality Technology Services,DC2,Proposed,189890,,Dominion (VEPCO),unambiguous,,2049,yes (air permit),DEQ 73757 [operating],44155625000,,-77.44936,38.998138
pec,Loudoun County,SDC ASHBURN I,Amazon Web Services,osm_tag,SDC ASHBURN ALPHA I LLC,Amazon Web Services,IAD162,Existing,531592,,Dominion (VEPCO),unambiguous,,886,yes (air permit),DEQ 74214 [operating],62159785000,,-77.471638,38.996209
pec,Loudoun County,SDC ASHBURN I,Amazon Web Services,osm_tag,SDC ASHBURN ALPHA I LLC,Amazon Web Services,,Proposed,20000,,Dominion (VEPCO),unambiguous,,961,yes (air permit),DEQ 74214 [operating],62159785000,,-77.469154,38.994942
pec,Loudoun County,DARAB VENTURES SIX,CloudHQ,matched,CloudHQ,CloudHQ,LC11,Proposed,1538288,,Dominion (VEPCO),unambiguous,,1742,yes (air permit),DEQ 74234 [operating],89496314001,,-77.477243,39.005964
pec,Loudoun County,CORSCALE VA2 BLDG 1,Corscale,unresolved,Corscale,,,Proposed,460000,,Dominion (VEPCO),unambiguous,,3337,yes (air permit),DEQ 74296 [planned],41398662000,,-77.433717,39.03804
pec,Loudoun County,Thayer Road,Amazon Web Services,osm_tag,"JK LAND HOLDINGS II LLC & GOELLER, KEVIN & GOELLER, RYAN",Amazon Web Services,IAD174,Proposed,305593,,Dominion (VEPCO),unambiguous,,4417,,,30465708000,,-77.424478,39.026967
pec,Loudoun County,"STERLING VI, V",CyrusOne,matched,CyrusOne,CyrusOne,NVA5,Existing,1178308,,Dominion (VEPCO),unambiguous,,4828,yes (air permit),DEQ 74114 [operating],42394385003,,-77.434105,39.024349
pec,Loudoun County,RIDGETOP CENTER,Amazon (AWS),matched_osm_differs,Amazon Data Services Inc,Centersquare,IAD1-C,Proposed,268339,,Dominion (VEPCO),unambiguous,,4452,yes (air permit),DEQ 73160 [operating],30306633000,,-77.409906,39.024726
pec,Loudoun County,HORSESHOE DRIVE,Centersquare,osm_tag,TA Realty,Centersquare,IAD1-C,Proposed,481220,,Dominion (VEPCO),unambiguous,,4325,yes (air permit),DEQ 74086 [operating],30300991000,,-77.411605,39.026023
pec,Loudoun County,Ashburn Data Center,SCOREBOARD LANDCO BORROWER LLC,unresolved,SCOREBOARD LANDCO BORROWER LLC,,,Proposed,1176000,,Dominion (VEPCO),unambiguous,,4772,,,42363888000,,-77.444127,39.02697
pec,City of Fredericksburg,NEON AT CELEBRATE VIRGINIA SOUTH,STACK Infrastructure,matched,STACK INFRASTRUCTURE,,,Proposed,,,Dominion (VEPCO),unambiguous,,7655,,,7860-50-3126,,-77.517353,38.318707
pec,Stafford County,Forest Lane Data Center,Real Estate Pursuits 2LC,unresolved,Real Estate Pursuits 2LC,,,Proposed,7068000,,Dominion (VEPCO),unambiguous_near_boundary,,120,,,59-70,,-77.399741,38.270287
pec,Stafford County,Sisson North,Real Estate Pursuits 2LC,unresolved,Real Estate Pursuits 2LC,,,Proposed,1140000,,Dominion (VEPCO),unambiguous,,218,,,59 75D,,-77.387048,38.258732
pec,Loudoun County,MERCURE BUSINESS PARK LOTS 19 AND 20,Chuck Kuhn,unresolved,Chuck Kuhn,,,Proposed,178648,,NOVEC (co-op),unambiguous_near_boundary,,85,,,91490220000,,-77.479165,38.985001
pec,Loudoun County,SHAW ROAD BUSINESS PARK,Centersquare,osm_tag,ICOV II SHAW ROAD OWNER LLC,Centersquare,IAD2-B,Proposed,,,NOVEC (co-op),unambiguous_near_boundary,,108,yes (air permit),DEQ 74109 [operating],034372453000,,-77.422246,38.981318
pec,Loudoun County,ACC4 Digital Realty,Digital Realty,matched,Digital Realty,Digital Realty,ACC4,Existing,286865,,Dominion (VEPCO),unambiguous,,3366,yes (air permit),DEQ 73370 [operating],060178810000,,-77.46266,39.017944
pec,Loudoun County,ACC11 Digital Realty,Digital Realty,matched_osm_differs,Digital Realty,Equinix,DC4,Proposed,395829,,Dominion (VEPCO),unambiguous,,3023,yes (air permit),DEQ 74155 [operating],061373570000,,-77.463629,39.014893
pec,Loudoun County,NTT Global Data Centers,NTT / RagingWire,matched_osm_differs,NTT GLOBAL DATA CENTERS VA LLC,NTT,VA5,Existing,1376853,32.0,Dominion (VEPCO),unambiguous,,3134,yes (air permit),DEQ 74120 [operating],088407447000,,-77.472889,39.018154
pec,Loudoun County,NTT Global Data Centers Building 7,NTT / RagingWire,matched_osm_differs,NTT GLOBAL DATA CENTERS VA LLC,NTT,VA7,Existing,270856,,Dominion (VEPCO),unambiguous,,2907,yes (air permit),DEQ 74120 [operating],088407447000,,-77.472077,39.015966
pec,Loudoun County,NTT Global Data Centers Building 9,NTT / RagingWire,matched_osm_differs,NTT GLOBAL DATA CENTERS VA LLC,NTT,VA8,Proposed,220132,,Dominion (VEPCO),unambiguous,,3160,yes (air permit),DEQ 74252 [operating],088407447000,,-77.475867,39.018656
pec,Loudoun County,AID1 DataBank,DataBank,matched,GI TC ASHBURN LLC,DataBank,IAD1,Existing,146154,,Dominion (VEPCO),unambiguous,,2833,yes (air permit),DEQ 73935 [operating],088381788000,,-77.482467,39.015616
pec,Loudoun County,Parcel J at Ashburn Center,DataBank,osm_tag,GI TC ASHBURN LLC,DataBank,IAD4,Proposed,154583,,Dominion (VEPCO),unambiguous,,2854,,,088381788000,,-77.483355,39.015711
pec,Loudoun County,CYRUSONE BROADLANDS DATA CENTER,CyrusOne,matched,CyrusOne,,,Proposed,784600,,Dominion (VEPCO),unambiguous,,907,,,154199491000,,-77.521707,39.033375
pec,Loudoun County,PROJECT ASPEN,HAYDEN TECHNOLOGIES LLC,unresolved,HAYDEN TECHNOLOGIES LLC,,,Proposed,324890,,,no_geometry,,,,,194498227000,,,
pec,Loudoun County,Project Celtic Phase 2,Google,matched,Google,,,Proposed,1190996,,NOVEC (co-op),unambiguous,,1316,yes (air permit),DEQ 74301 [operating],193186982000,,-77.544647,39.053901
pec,Loudoun County,COMPASS DATACENTERS IAD I,Compass,matched_osm_differs,Compass,True North Data Solutions,,Existing,551029,,NOVEC (co-op),unambiguous,,572,yes (air permit),DEQ 74160 [operating],194103673001,,-77.537601,39.043821
pec,Loudoun County,Cochran Mill Road,Twin Creeks LLC,unresolved,Twin Creeks LLC,,,Proposed,811129,,Dominion (VEPCO),unambiguous,,1186,,,151494358000,,-77.51654,39.074633
pec,Loudoun County,TELOS DATA CENTER,MARC SOLOMON,unresolved,MARC SOLOMON,,,Proposed,180000,,Dominion (VEPCO),unambiguous,,1719,,,083287772000,,-77.478567,39.067025
pec,Caroline County,CleanArc,CleanArc,matched,"CleanArc Data Centers Operating, LLC",,,Proposed,490000,,REC (co-op),unambiguous,,18480,,,53-A-64B,,-77.497237,38.015455
pec,Chesterfield County,Project Peanut,Google,matched,Google,,,Proposed,855000,,Dominion (VEPCO),unambiguous,,6936,yes (air permit),DEQ 53256 [planned],8306513084,,-77.30399,37.344571
pec,Chesterfield County,Project Loch,Google,matched,Google,,,Proposed,,,Dominion (VEPCO),unambiguous,,11346,,,7.16706972e+14,,-77.691616,37.499064
pec,Fairfax County,Plaza 500,Starwood Capital Group/Plaza 500 LLC,unresolved,Starwood Capital Group/Plaza 500 LLC,,,Proposed,461444,,Dominion (VEPCO),unambiguous,,8975,,,0812 01 0007,,-77.142522,38.802271
pec,King George County,Dahlgren West,"Dahlgren Innovation Hub, LLC",unresolved,"Dahlgren Innovation Hub, LLC",,,Proposed,9000000,,Northern Neck Electric Cooperative,unambiguous,,707,,,17-24,,-77.112638,38.30985
pec,Fauquier County,Remington Innovation Campus,SDC Capital Partners,unresolved,SDC Capital Partners,,,Proposed,2221560,,Dominion (VEPCO),unambiguous,,1641,,,6888-99-6331-000,,-77.776714,38.563043
pec,King George County,Green Energy Ventures Data Center,Green Energy Ventures LLC,unresolved,Green Energy Ventures LLC,,,Proposed,6500000,,Dominion (VEPCO),unambiguous,,1541,,,21-49,,-77.291219,38.256558
pec,Loudoun County,MERCURE BUSINESS PARK LOT 22,L22 LLC/ John Cox,unresolved,L22 LLC/ John Cox,,,Proposed,95658,,,no_geometry,,,,,091493983000,,,
pec,Loudoun County,Tuscarora Crossing Campus,BlackChamber,matched,Blackchamber Group,,,Proposed,701400,,Dominion (VEPCO),unambiguous,,940,,,150151774000,,-77.527727,39.084415
pec,Prince William County,9720 Dean Drive,Amazon (AWS),matched,Amazon Data Services Inc,Amazon Web Services,,Proposed,250000,,Manassas (municipal),unambiguous,,586,yes (air permit),DEQ 74317 [planned],101/ 02 00/ 55B,,-77.492957,38.749803
pec,Prince William County,Manassas Corporate Center MCC-7 PRA,CloudHQ,matched,CloudHQ,CloudHQ,MCC2,Proposed,1082231,,Dominion (VEPCO),unambiguous,,768,yes (air permit),DEQ 74107 [operating],7694-87-2108,,-77.501353,38.722413
pec,Prince William County,Six Towers Industrial Park,Noble Terra LLC,unresolved,Noble Terra LLC,,,Proposed,750974,,NOVEC (co-op),unambiguous,,5525,,,7892-60-4187,,-77.438439,38.647917
pec,Wyth County,Progress Park Data Center,Solis Arx,unresolved,Solis Arx,,,Proposed,,,Appalachian Power,unambiguous,,36114,,,,,-81.008585,36.958993
pec,Loudoun County,Oppidan,Oppidan Investment Company,unresolved,Oppidan Investment Company,,,Proposed,413000,,Dominion (VEPCO),unambiguous,,613,,,33392929000,,-77.416418,38.992077
pec,Frederick County,Winchester Gateway LLC,Winchester Gateway LLC,unresolved,Winchester Gateway LLC,,,Proposed,901419,,SVEC (co-op),unambiguous,,1052,,,63-A-801,,-78.207625,39.140987
pec,Loudoun County,DULLES DESIGN DATA CENTER,PointOne LLC,unresolved,PointOne LLC,,,Proposed,244400,,Dominion (VEPCO),unambiguous,,5122,yes (air permit),DEQ 73853 [operating],30155049000,,-77.427612,39.020081
pec,City of Petersburg,2233 Halifax Road,Warrenton Group,unresolved,Warrenton Group,,,Proposed,870000,,Dominion (VEPCO),unambiguous,,559,,,76030800,,-77.416484,37.189081
pec,Hanover County,OLD RIDGE ROAD LLC,OLD RIDGE ROAD LLC,unresolved,OLD RIDGE ROAD LLC,,,Proposed,,,REC (co-op),unambiguous,,695,,,7881-69-6763,,-77.448483,37.810253
pec,Loudoun County,George Washington University,Amazon (AWS),matched,Amazon Data Services Inc,,,Proposed,,,Dominion (VEPCO),unambiguous,,1814,,,039168997000,,-77.443876,39.054855
pec,Stafford County,Potomac Creek Campus,METTS LC,unresolved,METTS LC,,,Proposed,975000,,Dominion (VEPCO),unambiguous,,8348,,,38 126,,-77.433866,38.375523
pec,Stafford County,Eskimo Hill Tech Center,HUNTERS RIDGE LLC,unresolved,HUNTERS RIDGE LLC,,,Proposed,681800,,Dominion (VEPCO),unambiguous,,8107,,,38 130,,-77.42567,38.37413
pec,Stafford County,Centreport Gateway Pemberton Tech Center,STAFFORD PROPERTY OWNER LP,unresolved,STAFFORD PROPERTY OWNER LP,,,Proposed,577000,,Dominion (VEPCO),unambiguous,,5741,,,37 25,,-77.471111,38.378813
pec,Stafford County,Vantage 4,Vantage,matched,VANTAGE DATA CENTERS,,,Proposed,929000,,Dominion (VEPCO),unambiguous,,5592,yes (air permit),DEQ 74338 [planned],37 30,,-77.46293,38.388291
pec,Stafford County,Stafford One,STAFFORD ONE INVESTMENTS LLC,unresolved,STAFFORD ONE INVESTMENTS LLC,,,Proposed,474100,,Dominion (VEPCO),unambiguous,,7073,,,46 1,,-77.456436,38.374678
pec,Pittsylvania County,Southern Virginia Megasite at Berry Hill,STACK Infrastructure,matched,STACK INFRASTRUCTURE,,,Proposed,,,Appalachian Power,unambiguous,,329,,,1367-30-1931,,-79.576563,36.573029
pec,Caroline County,SAC III,STACK Infrastructure,matched,STACK INFRASTRUCTURE,,,Proposed,1500000,,REC (co-op),unambiguous,,15918,,,83-A-83B1,,-77.417568,37.953783
pec,Prince William County,Wellington Glen Parcel K,WELLINGTON GLEN PHASE 2 LLC,unresolved,WELLINGTON GLEN PHASE 2 LLC,,,Proposed,1801693,,NOVEC (co-op),unambiguous,,1237,yes (air permit),DEQ 74333 [planned],7596-62-9148.00,,-77.536998,38.762575
pec,Louisa County,Shannon Hill Regional Business Park,EdgeCore,matched,Edgecore,,,Proposed,3900000,1100.0,REC (co-op),unambiguous,,775,,,79 35,,-78.023423,37.902134
pec,Caroline County,Airlee Industrial and Data Center Site,AIRLEE DEVELOPMENT LLC,unresolved,AIRLEE DEVELOPMENT LLC,,,Proposed,1500000,,REC (co-op),unambiguous,,20153,,,68-1-2,,-77.502431,37.997374
pec,Caroline County,ADP Ladysmith Data Hub,GOOD EARTH HORTICULTURE INC,unresolved,GOOD EARTH HORTICULTURE INC,,,Proposed,1600000,,REC (co-op),unambiguous,,19368,,,53-A-65,,-77.504448,38.004328
pec,Caroline County,Caroline Center for Innovation,CARNEAL MELISSA W,unresolved,CARNEAL MELISSA W,,,Proposed,3000000,,REC (co-op),unambiguous,,14770,,,84-A-6,,-77.416265,37.942782
pec,Caroline County,Carmel Technology & Enterprise Center,Q-FIVE INC,unresolved,Q-FIVE INC,,,Proposed,5600000,,REC (co-op),unambiguous,,12503,,,81-A-67,,-77.505527,37.924027
pec,Caroline County,Bull Church Data Center,"Mid Atlantic State Fund, LLC",unresolved,"Mid Atlantic State Fund, LLC",,,Proposed,792000,,REC (co-op),unambiguous,,19264,,,53-A-66,,-77.493309,38.009126
pec,Caroline County,Thornberry Data Center Campus,"Thornberry, LLC",unresolved,"Thornberry, LLC",,,Proposed,3300000,,REC (co-op),unambiguous,,16224,,,84-A-1,,-77.406857,37.95416
pec,Caroline County,Caroline Center for Innovation - North,"CCCII CDEFG, LLC, Owner",unresolved,"CCCII CDEFG, LLC, Owner",,,Proposed,1500000,,REC (co-op),unambiguous,,15498,,,83-A-83B1,,-77.424211,37.95119
pec,Caroline County,Ladysmith Technology Park,"Mattan Ladysmith, LLC",unresolved,"Mattan Ladysmith, LLC",,,Proposed,1684480,,REC (co-op),unambiguous,,17063,,,52-A-129,,-77.504313,38.026902
pec,Loudoun County,IAD3 Evoque Cyxtera,Centersquare,matched,22995 WILDER COURT LLC,Centersquare,IAD3,Existing,130400,,Dominion (VEPCO),unambiguous,,412,yes (air permit),DEQ 73293 [operating],46368231000,,-77.444339,38.981059
pec,Loudoun County,Belmont Innovation Campus,LOUDOUN GC LLC,unresolved,LOUDOUN GC LLC,,,Proposed,1300000,,Dominion (VEPCO),unambiguous,,1457,yes (air permit),DEQ 74321 [planned],1.1436045300e+11,,-77.509723,39.072828
pec,Spotsylvania County,Summit Technology Park,GAM Spotsylvania LLC,unresolved,GAM Spotsylvania LLC,,,Proposed,2200000,,REC (co-op),unambiguous,,2531,,,51-A-63,,-77.432071,38.195139
pec,Spotsylvania County,Gateway Commerce Center,"Four Points, LLC",unresolved,"Four Points, LLC",,,Proposed,2200000,,REC (co-op),unambiguous,,3543,,,3-A-3A,,-77.529492,38.165023
pec,Fluvanna County,Fluvanna Data Center Site,US DELTA TIMBERLANDS LLC C/O F & W FORESTRY SERVICES,unresolved,US DELTA TIMBERLANDS LLC C/O F & W FORESTRY SERVICES,,,Proposed,,,Dominion (VEPCO),unambiguous,,4305,,,59-7-3,,-78.275959,37.720021
pec,Loudoun County,FARKAS PROPERTY REZONING,Bernard Farkas,unresolved,Bernard Farkas,,,Proposed,,,NOVEC (co-op),unambiguous,,1654,,,2.3719986200e+11,,-77.561589,39.042995
pec,Fairfax County,Vienna Cloud,Equinix,osm_tag,Serverfarm,Equinix,DC7,Proposed,316230,,Dominion (VEPCO),unambiguous,,6735,yes (air permit),DEQ 71804 [operating],0392 01 0013E,,-77.219636,38.908811
pec,Frederick County,Virginia Technology Park,Equus Capital Partners Ltd,unresolved,Equus Capital Partners Ltd,,,Proposed,2350000,,SVEC (co-op),unambiguous,,1173,,,33 A 90,,-78.092523,39.288715
