provider_id,holding_company,technology_code,technology_code_desc,location_count_res,unit_count_res,location_count_bus,unit_count_bus
340036,Intercept Wireless,70,Unlicensed Fixed Wireless,883,1097,64,79
340036,Intercept Wireless,72,LBR Fixed Wireless,1025,1545,537,740
340041,Com-Pair Services,70,Unlicensed Fixed Wireless,83020,104359,83020,104359
340041,Com-Pair Services,72,LBR Fixed Wireless,956,1095,956,1095
340042,Karuk Tribe,72,LBR Fixed Wireless,142,145,142,145
340045,MJM Telecom Corp.,70,Unlicensed Fixed Wireless,22134,28279,22112,28257
340045,MJM Telecom Corp.,72,LBR Fixed Wireless,64892,84271,64892,84271
340055,"Oso Internet Solutions, LLC",50,Fiber to the Premises,734,852,734,852
340055,"Oso Internet Solutions, LLC",70,Unlicensed Fixed Wireless,463,524,389,435
340055,"Oso Internet Solutions, LLC",71,Licensed Fixed Wireless,42,45,42,45
340059,"Plains Internet, LLC",50,Fiber to the Premises,6610,7675,6610,7675
340059,"Plains Internet, LLC",70,Unlicensed Fixed Wireless,173885,207459,173885,207459
340060,"QCSTelecom, Inc.",50,Fiber to the Premises,0,0,31,61
340066,Sail Internet Holdings LLC,10,Copper,6769,33129,316,11013
340066,Sail Internet Holdings LLC,50,Fiber to the Premises,814,1785,6,561
340066,Sail Internet Holdings LLC,70,Unlicensed Fixed Wireless,184877,259610,8082,42045
340069,"Starwire Technologies, LLC",10,Copper,9,43,9,43
340069,"Starwire Technologies, LLC",50,Fiber to the Premises,2322,2484,2322,2484
340069,"Starwire Technologies, LLC",70,Unlicensed Fixed Wireless,695,795,695,795
340069,"Starwire Technologies, LLC",72,LBR Fixed Wireless,515,623,515,623
340070,"Point Broadband Fiber Holding, LLC",50,Fiber to the Premises,348159,410583,356094,424787
340070,"Point Broadband Fiber Holding, LLC",70,Unlicensed Fixed Wireless,242008,262688,242008,262688
340070,"Point Broadband Fiber Holding, LLC",71,Licensed Fixed Wireless,72965,82930,72965,82930
340070,"Point Broadband Fiber Holding, LLC",72,LBR Fixed Wireless,76193,91750,76193,91750
340076,"Ultimate Internet Access, Inc.",50,Fiber to the Premises,7462,9511,7470,9630
340076,"Ultimate Internet Access, Inc.",70,Unlicensed Fixed Wireless,3425,3559,363817,516062
340091,Aroostook Technologies Inc.,70,Unlicensed Fixed Wireless,16316,17938,16316,17938
340093,Dillon Beach Internet Service LLC,70,Unlicensed Fixed Wireless,410,445,410,445
340094,Fastlink Communications Inc.,70,Unlicensed Fixed Wireless,27048,31762,0,0
340095,"Keltgen Technology, Inc.",70,Unlicensed Fixed Wireless,1480,1567,1480,1567
340096,"Mechcom Communications, Inc.",70,Unlicensed Fixed Wireless,22415,24340,3927,4824
350005,"Kcindur Communications, Inc.",70,Unlicensed Fixed Wireless,1140,1261,155,239
350011,"Arx Technologies, LLC",70,Unlicensed Fixed Wireless,21227,28373,21227,28373
350012,"ATV Holdings, LLC",10,Copper,123,145,123,145
350012,"ATV Holdings, LLC",50,Fiber to the Premises,6965,9187,6965,9187
350014,"Bays-ET Highspeed, LLC",50,Fiber to the Premises,1318,1350,1318,1350
350014,"Bays-ET Highspeed, LLC",70,Unlicensed Fixed Wireless,28277,32029,28277,32029
350015,"Belzoni Cable, LLC",40,Cable,1883,2937,1883,2937
350015,"Belzoni Cable, LLC",50,Fiber to the Premises,2281,4034,2281,4034
350017,BlueBit Networks LLC,50,Fiber to the Premises,424,458,424,458
350017,BlueBit Networks LLC,70,Unlicensed Fixed Wireless,3730,4550,3709,4529
350017,BlueBit Networks LLC,72,LBR Fixed Wireless,19386,22005,18804,21367
350018,"Byhalia.net, LLC",70,Unlicensed Fixed Wireless,23385,24483,23385,24483
350018,"Byhalia.net, LLC",72,LBR Fixed Wireless,18,18,18,18
350019,"CASCO Communications, Inc.",50,Fiber to the Premises,6328,7408,6328,7408
350019,"CASCO Communications, Inc.",70,Unlicensed Fixed Wireless,50930,59988,50930,59988
350019,"CASCO Communications, Inc.",72,LBR Fixed Wireless,12331,15000,12331,15000
350023,"City of Fairlawn, Ohio",50,Fiber to the Premises,6860,12821,6872,12882
350024,City of Hudson,50,Fiber to the Premises,642,1662,642,1662
350025,Waverly Utilities,50,Fiber to the Premises,4344,5262,4344,5262
350030,Corridor Wireless LLC,70,Unlicensed Fixed Wireless,86594,106178,86594,106178
350032,CVIN LLC,50,Fiber to the Premises,0,0,26784,103732
350036,"Digital Aurora Radio Technologies, LLC",70,Unlicensed Fixed Wireless,2880,3135,2880,3135
350039,"EBTX Wireless, LLC",70,Unlicensed Fixed Wireless,1123,1258,1064,1199
350039,"EBTX Wireless, LLC",72,LBR Fixed Wireless,5,5,0,0
350042,"Fiber Platform, LLC",50,Fiber to the Premises,0,0,81403,228342
350051,"iGo Technology, Inc.",50,Fiber to the Premises,2852,3016,2852,3016
350058,"Jenco Wireless, LLC",70,Unlicensed Fixed Wireless,482,485,0,0
350060,Killians Electronics LLC,70,Unlicensed Fixed Wireless,22748,25023,22748,25023
350064,Mid MO Micro Computers,50,Fiber to the Premises,3,3,1,1
350064,Mid MO Micro Computers,70,Unlicensed Fixed Wireless,29,29,0,0
350068,"MR Systems Wireless, LLC",50,Fiber to the Premises,469,473,469,473
350068,"MR Systems Wireless, LLC",70,Unlicensed Fixed Wireless,16668,18683,16572,18586
350071,North Central Kansas Community Network,70,Unlicensed Fixed Wireless,1566,1572,667,677
350073,"NuWave Technology, Inc.",70,Unlicensed Fixed Wireless,18391,20291,0,0
350080,Ranch WiFi LLC,70,Unlicensed Fixed Wireless,37856,49929,36083,47919
350081,River Valley Internet LLC,70,Unlicensed Fixed Wireless,44339,59156,44339,59156
350085,"WH i3B Bidco LLC/WH i3B Topco, LLC",10,Copper,0,0,18,32
350085,"WH i3B Bidco LLC/WH i3B Topco, LLC",40,Cable,16639,22126,16639,22126
350085,"WH i3B Bidco LLC/WH i3B Topco, LLC",50,Fiber to the Premises,297238,359813,297239,359817
350087,Adept Internet Solutions LLP,70,Unlicensed Fixed Wireless,2206,3240,2180,3209
350088,"Shelby Electric Cooperative, Inc.",70,Unlicensed Fixed Wireless,1417,1417,1417,1417
350091,"Skyrunner, Inc.",50,Fiber to the Premises,8591,9773,8591,9773
350091,"Skyrunner, Inc.",70,Unlicensed Fixed Wireless,281860,349344,281860,349344
350093,SOS Communications LLC,50,Fiber to the Premises,0,0,5,5
350093,SOS Communications LLC,70,Unlicensed Fixed Wireless,100942,113632,100942,113632
350094,South Valley Internet,10,Copper,24,24,12,82
350094,South Valley Internet,40,Cable,4,22,3,5
350094,South Valley Internet,50,Fiber to the Premises,129,149,2,10
350094,South Valley Internet,70,Unlicensed Fixed Wireless,504,548,46,162
350100,Telecom West Inc.,70,Unlicensed Fixed Wireless,374,408,0,0
350106,"Tri-Co Technologies, LLC",50,Fiber to the Premises,5131,5506,5131,5506
350116,"Whittrio, Inc.",40,Cable,378,406,378,406
350116,"Whittrio, Inc.",50,Fiber to the Premises,605,637,605,637
350116,"Whittrio, Inc.",70,Unlicensed Fixed Wireless,185243,226979,820816,1168500
350117,"Wireless Internet Services, Inc.",70,Unlicensed Fixed Wireless,36178,46936,36131,46889
350120,Xtreme Enterprises LLC,71,Licensed Fixed Wireless,33504,41900,2923,5357
350128,Kingsburg Media Foundation,70,Unlicensed Fixed Wireless,30521,41622,30334,41428
350133,Grase Communications LLC,50,Fiber to the Premises,1190,1456,219,336
350133,Grase Communications LLC,70,Unlicensed Fixed Wireless,166,209,173,175
350133,Grase Communications LLC,72,LBR Fixed Wireless,1445,1824,604,653
350134,AV Wireless Inc.,70,Unlicensed Fixed Wireless,378,388,91,95
350139,"KNR Wireless, LLC.",70,Unlicensed Fixed Wireless,17535,18866,17535,18866
350140,"Northern Nevada High Speed, LLC",70,Unlicensed Fixed Wireless,2608,2791,2608,2791
360006,"Bandera Electric Cooperative, Inc.",50,Fiber to the Premises,25261,26158,25261,26158
360007,Barry Electric Cooperative,50,Fiber to the Premises,8442,8714,8442,8714
360009,"Mainstream Fiber Networks, LLC",50,Fiber to the Premises,35863,36768,3527,4141
360010,Blue Pulse Networks LLC,70,Unlicensed Fixed Wireless,189,194,189,194
360013,"Cajun Broadband, Inc.",50,Fiber to the Premises,5465,6114,5465,6114
360013,"Cajun Broadband, Inc.",70,Unlicensed Fixed Wireless,74763,84282,74763,84282
360014,"CarolinaConnect Cooperative, Inc.",50,Fiber to the Premises,111725,117831,111725,117831
360018,Click Computers Inc.,70,Unlicensed Fixed Wireless,447,484,447,484
360018,Click Computers Inc.,72,LBR Fixed Wireless,1006,1042,1006,1042
360025,EagleZip.com LLC,40,Cable,1472,1690,1472,1690
360025,EagleZip.com LLC,70,Unlicensed Fixed Wireless,251,408,251,408
360028,"Encore Communications, Inc.",50,Fiber to the Premises,0,0,350,2769
360029,Erwin Utilities,50,Fiber to the Premises,7531,8548,7531,8548
360030,"Etheric Communications, LLC.",50,Fiber to the Premises,15,316,33,337
360030,"Etheric Communications, LLC.",71,Licensed Fixed Wireless,27814,42715,2479,6211
360030,"Etheric Communications, LLC.",72,LBR Fixed Wireless,915354,1751237,62708,398456
360032,Georgia Highspeed Country Internet,70,Unlicensed Fixed Wireless,1114,1147,1114,1147
360038,"High Rapid Networks, LLC",70,Unlicensed Fixed Wireless,624,1167,124,317
360049,"Local TV & Electronics, Inc.",70,Unlicensed Fixed Wireless,10402,11208,96,98
360052,Maquoketa Valley Rural Electric Cooperative,50,Fiber to the Premises,16537,17203,2890,3347
360055,Morristown Utility System,50,Fiber to the Premises,13148,17694,13148,17694
360061,"One Ring Networks, Inc.",70,Unlicensed Fixed Wireless,1867,2164,2456,12837
360061,"One Ring Networks, Inc.",71,Licensed Fixed Wireless,2,2,554,5747
360064,OptimERA Inc.,70,Unlicensed Fixed Wireless,668,720,668,720
360065,"Ozarks Electric Cooperative, Inc.",50,Fiber to the Premises,79072,97405,79072,97405
360067,"Peninsula Fiber Network, LLC",50,Fiber to the Premises,0,0,611,1708
360068,"Pioneer Wireless, Inc.",10,Copper,9131,10775,0,0
360068,"Pioneer Wireless, Inc.",50,Fiber to the Premises,10692,13020,0,0
360069,Prince George Electric Cooperative,50,Fiber to the Premises,13312,13890,13312,13890
360071,Rocket Connect LLC,70,Unlicensed Fixed Wireless,14102,14790,14102,14790
360076,Stealth Communications,50,Fiber to the Premises,0,0,41182,1020736
360078,Stream It Networks LLC,70,Unlicensed Fixed Wireless,3776,4753,3731,4708
360078,Stream It Networks LLC,72,LBR Fixed Wireless,2950,3881,2951,3882
360085,"Texoma Communications, LLC",70,Unlicensed Fixed Wireless,11903,14544,11888,14529
360085,"Texoma Communications, LLC",71,Licensed Fixed Wireless,5948,6655,5947,6654
360085,"Texoma Communications, LLC",72,LBR Fixed Wireless,2114,2416,2114,2416
360090,Town of Warwick,70,Unlicensed Fixed Wireless,204,220,0,0
360090,Town of Warwick,72,LBR Fixed Wireless,88,91,0,0
360092,"Two Tin Cans, LLC",70,Unlicensed Fixed Wireless,310,310,309,309
360094,"Valley Communications Association, LLC",50,Fiber to the Premises,16851,19422,16851,19422
360094,"Valley Communications Association, LLC",70,Unlicensed Fixed Wireless,22475,24897,969,1562
360097,Wells Community Internet Project,70,Unlicensed Fixed Wireless,9414,10656,9414,10656
360100,Zetalink LP,70,Unlicensed Fixed Wireless,12406,15265,12406,15265
360103,"WestPAnet, Inc.",40,Cable,2453,2799,2453,2799
360103,"WestPAnet, Inc.",50,Fiber to the Premises,3894,4231,7862,9217
360105,"NMsurf, Inc.",50,Fiber to the Premises,183,516,183,516
360105,"NMsurf, Inc.",70,Unlicensed Fixed Wireless,23141,28030,23141,28030
360105,"NMsurf, Inc.",71,Licensed Fixed Wireless,65136,87047,65136,87047
360105,"NMsurf, Inc.",72,LBR Fixed Wireless,268372,371046,268372,371046
360106,LakeNet LLC,50,Fiber to the Premises,8691,9090,8691,9090
360111,City of Greenfield,50,Fiber to the Premises,3,39,13,107
360111,City of Greenfield,70,Unlicensed Fixed Wireless,3450,5808,3450,5808
360113,"Smiling J, LLC",50,Fiber to the Premises,6242,6499,6242,6499
360113,"Smiling J, LLC",70,Unlicensed Fixed Wireless,44954,54685,44954,54685
360114,Union Holding Corp.,10,Copper,3981,4105,3981,4105
360114,Union Holding Corp.,50,Fiber to the Premises,3602,3798,3612,3811
360114,Union Holding Corp.,71,Licensed Fixed Wireless,25306,30218,25306,30218
360115,AIRCELL Inc.,50,Fiber to the Premises,1980,2357,1980,2357
360115,AIRCELL Inc.,70,Unlicensed Fixed Wireless,4346,4838,4346,4838
360117,"Fusion Connect, Inc.",10,Copper,0,0,213,1806
360117,"Fusion Connect, Inc.",40,Cable,0,0,19,141
360117,"Fusion Connect, Inc.",50,Fiber to the Premises,0,0,518,6777
360117,"Fusion Connect, Inc.",70,Unlicensed Fixed Wireless,0,0,2,48
360118,"Good Connections, LLC",70,Unlicensed Fixed Wireless,15503,16056,15503,16056
360119,Hankins Information Technology,50,Fiber to the Premises,2508,2619,250,329
360119,Hankins Information Technology,70,Unlicensed Fixed Wireless,49253,65782,0,0
360122,"ProTek Communications, LLC",50,Fiber to the Premises,9147,9414,9147,9414
360124,Red Spectrum Communications LLC,50,Fiber to the Premises,1609,1861,1609,1861
360124,Red Spectrum Communications LLC,70,Unlicensed Fixed Wireless,6513,6815,6513,6815
360125,"Redzone Wireless, LLC",50,Fiber to the Premises,112,112,0,0
360125,"Redzone Wireless, LLC",70,Unlicensed Fixed Wireless,1992,3355,416,1515
360125,"Redzone Wireless, LLC",71,Licensed Fixed Wireless,217083,319508,16723,57095
360125,"Redzone Wireless, LLC",72,LBR Fixed Wireless,507,549,24,34
360128,Net Vision Communications LLC,50,Fiber to the Premises,265,1894,5,46
360128,Net Vision Communications LLC,70,Unlicensed Fixed Wireless,2548,2663,2167,2278
360128,Net Vision Communications LLC,72,LBR Fixed Wireless,13195,14683,13195,14683
360129,Zinnia Networks Inc.,70,Unlicensed Fixed Wireless,44222,48786,44222,48786
360134,Fybercom LLC,50,Fiber to the Premises,22876,25849,22876,25849
360134,Fybercom LLC,70,Unlicensed Fixed Wireless,825,826,825,826
360134,Fybercom LLC,71,Licensed Fixed Wireless,156494,191011,156494,191011
370004,"600Amps Internet Services, Inc.",70,Unlicensed Fixed Wireless,5380,6781,5380,6781
370012,Azure Standard,70,Unlicensed Fixed Wireless,232,245,232,245
370013,Babcock Enterprises LLC,70,Unlicensed Fixed Wireless,32390,38325,32390,38325
370015,Bay Country Communications,40,Cable,4150,4552,114,226
370015,Bay Country Communications,50,Fiber to the Premises,340,364,31,83
370019,"Bits of Technology Wireless Internet, LLC",70,Unlicensed Fixed Wireless,1392,1436,26,33
370019,"Bits of Technology Wireless Internet, LLC",72,LBR Fixed Wireless,162,355,5,13
370020,"CableSouth Media III, LLC",40,Cable,48025,53459,48025,53459
370020,"CableSouth Media III, LLC",50,Fiber to the Premises,97322,107809,97322,107809
370028,"Consolidated Smart Broadband Systems, LLC",10,Copper,35,3442,0,0
370028,"Consolidated Smart Broadband Systems, LLC",40,Cable,49,6098,0,0
370028,"Consolidated Smart Broadband Systems, LLC",50,Fiber to the Premises,34,2717,2,291
370029,"Continental Divide Electric Cooperative, Inc.",50,Fiber to the Premises,7081,9729,1755,2774
370032,Delta Montrose Electric Association,50,Fiber to the Premises,30946,33634,30946,33634
370034,"Echo Broadband, Inc.",70,Unlicensed Fixed Wireless,1493,2126,132,786
370035,"Engineer Austin, LLC",50,Fiber to the Premises,16,16,5,19
370035,"Engineer Austin, LLC",70,Unlicensed Fixed Wireless,15,15,4,4
370037,"Falcon Broadband, Inc.",10,Copper,346,507,346,507
370037,"Falcon Broadband, Inc.",40,Cable,2076,2084,2076,2084
370037,"Falcon Broadband, Inc.",50,Fiber to the Premises,32404,47601,35316,58385
370038,Falcon Internet,70,Unlicensed Fixed Wireless,638,719,529,587
370038,Falcon Internet,72,LBR Fixed Wireless,10345,12493,10318,12466
370039,"Florida WiFi, LLC",50,Fiber to the Premises,3412,8718,3412,8718
370039,"Florida WiFi, LLC",70,Unlicensed Fixed Wireless,5568,6576,5568,6576
370048,Hillcom Inc.,50,Fiber to the Premises,0,0,1,1
370048,Hillcom Inc.,70,Unlicensed Fixed Wireless,933,1117,31,43
370050,Holland Board of Public Works,50,Fiber to the Premises,10158,15299,10158,15299
370063,ISP Management Inc.,70,Unlicensed Fixed Wireless,27710,35601,27330,35225
370063,ISP Management Inc.,72,LBR Fixed Wireless,10427,11811,10335,11720
370064,KEPS Technologies Inc.,50,Fiber to the Premises,8533,9451,44668,65908
370066,"Lavalink, LLC",70,Unlicensed Fixed Wireless,796,833,796,833
370067,"Locl-Net, Inc.",70,Unlicensed Fixed Wireless,3673,3895,3673,3895
370068,"MCC Network Services, LLC",50,Fiber to the Premises,121140,134298,16181,24554
370069,Megawatt Communications LLC,50,Fiber to the Premises,2227,2551,2227,2551
370071,"Native Network, Inc.",10,Copper,15376,17980,15376,17980
370071,"Native Network, Inc.",50,Fiber to the Premises,28607,35686,2201,5127
370071,"Native Network, Inc.",70,Unlicensed Fixed Wireless,503,563,347,375
370073,Net NV LLC,70,Unlicensed Fixed Wireless,152236,234929,152218,234910
370075,NewarkNet,70,Unlicensed Fixed Wireless,4110,4407,4110,4407
370078,Northwest Ohio Broadband LLC,70,Unlicensed Fixed Wireless,2751,2783,2751,2783
370079,"Nuvisions Solutions, LLC",10,Copper,32,5371,14,343
370082,Pacific Lightwave Inc.,70,Unlicensed Fixed Wireless,541,1101,541,1101
370082,Pacific Lightwave Inc.,71,Licensed Fixed Wireless,250,399,250,399
370087,"Pilot Fiber, Inc.",50,Fiber to the Premises,0,0,77675,1421345
370088,PocketiNet Communications Inc.,10,Copper,3054,3594,3054,3594
370088,PocketiNet Communications Inc.,50,Fiber to the Premises,6168,7256,6168,7256
370088,PocketiNet Communications Inc.,70,Unlicensed Fixed Wireless,32478,40661,32478,40661
370088,PocketiNet Communications Inc.,71,Licensed Fixed Wireless,107079,135882,107079,135882
370088,PocketiNet Communications Inc.,72,LBR Fixed Wireless,49730,64297,49730,64297
370101,"Integrated Business Networks, LLC",71,Licensed Fixed Wireless,56,58,9,11
370106,Softworx Inc.,70,Unlicensed Fixed Wireless,222,246,20,75
370108,"South Central Communications, Inc.",50,Fiber to the Premises,21428,28514,21428,28514
370110,"Midstates Data Transport, LLC",50,Fiber to the Premises,7626,7787,12366,15164
370110,"Midstates Data Transport, LLC",70,Unlicensed Fixed Wireless,30842,35552,30842,35552
370115,"Netafy, Inc.",70,Unlicensed Fixed Wireless,98220,286200,98043,286014
370115,"Netafy, Inc.",72,LBR Fixed Wireless,50578,126871,50578,126871
370121,TellerWifi LLC,70,Unlicensed Fixed Wireless,10276,11737,10276,11737
370127,Tullahoma Utilities Authority,50,Fiber to the Premises,8647,10602,8647,10602
370128,Tuttle Development Authority,50,Fiber to the Premises,2788,2997,2788,2997
370129,Union City Energy Authority,50,Fiber to the Premises,4060,4416,589,951
370131,Uplink Internet LLC,50,Fiber to the Premises,2925,3849,2925,3849
370131,Uplink Internet LLC,70,Unlicensed Fixed Wireless,2969,3703,2749,3452
370132,"UpNet WI, LLC",50,Fiber to the Premises,832,895,832,895
370132,"UpNet WI, LLC",70,Unlicensed Fixed Wireless,26396,44598,26056,44221
370132,"UpNet WI, LLC",72,LBR Fixed Wireless,494,541,494,541
370135,"VPNet, Inc.",50,Fiber to the Premises,1647,2111,0,0
370135,"VPNet, Inc.",70,Unlicensed Fixed Wireless,16186,20366,1,1
370138,Warp Networks Inc.,70,Unlicensed Fixed Wireless,429,719,428,718
370141,"Wi-Fiber, Inc.",50,Fiber to the Premises,13266,15627,13266,15627
370141,"Wi-Fiber, Inc.",70,Unlicensed Fixed Wireless,1024467,1445518,1023557,1444603
