site_id,field,value,lat,lon,note,edited
site-4585b9e7cb,lon,-97.766072,30.436287,-97.763776,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single ~9,500 sq ft building at 7218 McNeil Dr (McNeil Commercial Park Lot 3) that houses DataBank AUS1 (Suite 300); OSM building way 72322358, inside Williamson parcel R066523. Was: The current dot (30.436287, -97.763776) sits on the McNeil Drive road right-of-way (OSM highway way 15435629), in the gap between the Gateway Community Church lot to the north (R056432, 7104 McNeil Dr, 19.3 ac) and WTA Motors' lots to the south (R065518 at 7119 McNeil Rd, R065537 at 7113 McNeil Dr). No Williamson or Travis parcel contains it. It is wher",2026-09-19T00:00:00Z
site-4585b9e7cb,geo_precision,exact,30.436287,-97.763776,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single ~9,500 sq ft building at 7218 McNeil Dr (McNeil Commercial Park Lot 3) that houses DataBank AUS1 (Suite 300); OSM building way 72322358, inside Williamson parcel R066523. Was: The current dot (30.436287, -97.763776) sits on the McNeil Drive road right-of-way (OSM highway way 15435629), in the gap between the Gateway Community Church lot to the north (R056432, 7104 McNeil Dr, 19.3 ac) and WTA Motors' lots to the south (R065518 at 7119 McNeil Rd, R065537 at 7113 McNeil Dr). No Williamson or Travis parcel contains it. It is wher",2026-09-19T00:00:00Z
site-4585b9e7cb,address,"7218 McNeil Dr, Suite 300, Austin, TX 78729",30.436287,-97.763776,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single ~9,500 sq ft building at 7218 McNeil Dr (McNeil Commercial Park Lot 3) that houses DataBank AUS1 (Suite 300); OSM building way 72322358, inside Williamson parcel R066523. Was: The current dot (30.436287, -97.763776) sits on the McNeil Drive road right-of-way (OSM highway way 15435629), in the gap between the Gateway Community Church lot to the north (R056432, 7104 McNeil Dr, 19.3 ac) and WTA Motors' lots to the south (R065518 at 7119 McNeil Rd, R065537 at 7113 McNeil Dr). No Williamson or Travis parcel contains it. It is wher",2026-09-19T00:00:00Z
site-4585b9e7cb,city,Austin,30.436287,-97.763776,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the single ~9,500 sq ft building at 7218 McNeil Dr (McNeil Commercial Park Lot 3) that houses DataBank AUS1 (Suite 300); OSM building way 72322358, inside Williamson parcel R066523. Was: The current dot (30.436287, -97.763776) sits on the McNeil Drive road right-of-way (OSM highway way 15435629), in the gap between the Gateway Community Church lot to the north (R056432, 7104 McNeil Dr, 19.3 ac) and WTA Motors' lots to the south (R065518 at 7119 McNeil Rd, R065537 at 7113 McNeil Dr). No Williamson or Travis parcel contains it. It is wher",2026-09-19T00:00:00Z
site-411a680ade,lat,40.719989,40.71853,-74.005842,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of the 32 Avenue of the Americas building footprint (former AT&T Long Lines building, full block bounded by Sixth Ave, Walker St, Church St, Lispenard St); Digital Realty JFK13 is a multi-floor colocation facility inside this 27-storey building. Was: Franklin Street roadbed in Tribeca, between Church Street and West Broadway (the parcel layer shows Manhattan Block 178 lot 5 '104 FRANKLIN LLC' immediately north and Block 177 lots 27/13 immediately south, nothing at the point itself). It is about 194 m SSW of the actual building at 32 Aven",2026-09-19T00:00:00Z
site-411a680ade,lon,-74.004577,40.71853,-74.005842,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of the 32 Avenue of the Americas building footprint (former AT&T Long Lines building, full block bounded by Sixth Ave, Walker St, Church St, Lispenard St); Digital Realty JFK13 is a multi-floor colocation facility inside this 27-storey building. Was: Franklin Street roadbed in Tribeca, between Church Street and West Broadway (the parcel layer shows Manhattan Block 178 lot 5 '104 FRANKLIN LLC' immediately north and Block 177 lots 27/13 immediately south, nothing at the point itself). It is about 194 m SSW of the actual building at 32 Aven",2026-09-19T00:00:00Z
site-411a680ade,geo_precision,exact,40.71853,-74.005842,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of the 32 Avenue of the Americas building footprint (former AT&T Long Lines building, full block bounded by Sixth Ave, Walker St, Church St, Lispenard St); Digital Realty JFK13 is a multi-floor colocation facility inside this 27-storey building. Was: Franklin Street roadbed in Tribeca, between Church Street and West Broadway (the parcel layer shows Manhattan Block 178 lot 5 '104 FRANKLIN LLC' immediately north and Block 177 lots 27/13 immediately south, nothing at the point itself). It is about 194 m SSW of the actual building at 32 Aven",2026-09-19T00:00:00Z
site-411a680ade,address,"32 Avenue of the Americas, New York, NY 10013",40.71853,-74.005842,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of the 32 Avenue of the Americas building footprint (former AT&T Long Lines building, full block bounded by Sixth Ave, Walker St, Church St, Lispenard St); Digital Realty JFK13 is a multi-floor colocation facility inside this 27-storey building. Was: Franklin Street roadbed in Tribeca, between Church Street and West Broadway (the parcel layer shows Manhattan Block 178 lot 5 '104 FRANKLIN LLC' immediately north and Block 177 lots 27/13 immediately south, nothing at the point itself). It is about 194 m SSW of the actual building at 32 Aven",2026-09-19T00:00:00Z
site-411a680ade,city,New York,40.71853,-74.005842,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of the 32 Avenue of the Americas building footprint (former AT&T Long Lines building, full block bounded by Sixth Ave, Walker St, Church St, Lispenard St); Digital Realty JFK13 is a multi-floor colocation facility inside this 27-storey building. Was: Franklin Street roadbed in Tribeca, between Church Street and West Broadway (the parcel layer shows Manhattan Block 178 lot 5 '104 FRANKLIN LLC' immediately north and Block 177 lots 27/13 immediately south, nothing at the point itself). It is about 194 m SSW of the actual building at 32 Aven",2026-09-19T00:00:00Z
site-ecbe8352fa,lat,43.048882,43.04802,-89.297331,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of the data-centre building at 4916 E Broadway (OSM way 438185593, 5,712 m2 footprint, the 115,000 sq ft two-storey Dane County Data Exchange I building that houses EdgeConneX MAD01), on parcel 071022303194. Was: The current dot (43.04802, -89.297331) is the street-address geocode for 4916 E Broadway (Inflect prints the identical coordinate). It falls in the East Broadway road right-of-way about 7 m south of the parcel's south boundary and about 35 m south of the building's south face; it is 96 m south of the building centroid. Right add",2026-09-19T00:00:00Z
site-ecbe8352fa,lon,-89.297274,43.04802,-89.297331,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of the data-centre building at 4916 E Broadway (OSM way 438185593, 5,712 m2 footprint, the 115,000 sq ft two-storey Dane County Data Exchange I building that houses EdgeConneX MAD01), on parcel 071022303194. Was: The current dot (43.04802, -89.297331) is the street-address geocode for 4916 E Broadway (Inflect prints the identical coordinate). It falls in the East Broadway road right-of-way about 7 m south of the parcel's south boundary and about 35 m south of the building's south face; it is 96 m south of the building centroid. Right add",2026-09-19T00:00:00Z
site-ecbe8352fa,geo_precision,exact,43.04802,-89.297331,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of the data-centre building at 4916 E Broadway (OSM way 438185593, 5,712 m2 footprint, the 115,000 sq ft two-storey Dane County Data Exchange I building that houses EdgeConneX MAD01), on parcel 071022303194. Was: The current dot (43.04802, -89.297331) is the street-address geocode for 4916 E Broadway (Inflect prints the identical coordinate). It falls in the East Broadway road right-of-way about 7 m south of the parcel's south boundary and about 35 m south of the building's south face; it is 96 m south of the building centroid. Right add",2026-09-19T00:00:00Z
site-ecbe8352fa,address,"4916 E Broadway, Madison, WI 53716-4139",43.04802,-89.297331,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of the data-centre building at 4916 E Broadway (OSM way 438185593, 5,712 m2 footprint, the 115,000 sq ft two-storey Dane County Data Exchange I building that houses EdgeConneX MAD01), on parcel 071022303194. Was: The current dot (43.04802, -89.297331) is the street-address geocode for 4916 E Broadway (Inflect prints the identical coordinate). It falls in the East Broadway road right-of-way about 7 m south of the parcel's south boundary and about 35 m south of the building's south face; it is 96 m south of the building centroid. Right add",2026-09-19T00:00:00Z
site-ecbe8352fa,city,Madison,43.04802,-89.297331,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centroid of the data-centre building at 4916 E Broadway (OSM way 438185593, 5,712 m2 footprint, the 115,000 sq ft two-storey Dane County Data Exchange I building that houses EdgeConneX MAD01), on parcel 071022303194. Was: The current dot (43.04802, -89.297331) is the street-address geocode for 4916 E Broadway (Inflect prints the identical coordinate). It falls in the East Broadway road right-of-way about 7 m south of the parcel's south boundary and about 35 m south of the building's south face; it is 96 m south of the building centroid. Right add",2026-09-19T00:00:00Z
site-e84ecf938d,lat,38.932610,38.931419,-77.238951,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the DC8 building: the ~24,500 sq ft single-storey telecom building in the middle of the 8500-8504 Tyco Rd row (Tyco Road Land Condo Unit V, OSM way 134219419), the 'existing telecommunications facility to remain' (E-1) on the North Spring Hill Station rezoning plan. Was: Tyco Road right-of-way just outside the south-east corner of the 8500-8504 Tyco Rd land-condo parcel (13 m from the corner; county and VGIN layers return no lot there). It is 154 m SSE of the DC8 building.. Parcel at new point: PIN 0291 25 0002 (Tyco Road Land Condo, Un",2026-09-19T00:00:00Z
site-e84ecf938d,lon,-77.239450,38.931419,-77.238951,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the DC8 building: the ~24,500 sq ft single-storey telecom building in the middle of the 8500-8504 Tyco Rd row (Tyco Road Land Condo Unit V, OSM way 134219419), the 'existing telecommunications facility to remain' (E-1) on the North Spring Hill Station rezoning plan. Was: Tyco Road right-of-way just outside the south-east corner of the 8500-8504 Tyco Rd land-condo parcel (13 m from the corner; county and VGIN layers return no lot there). It is 154 m SSE of the DC8 building.. Parcel at new point: PIN 0291 25 0002 (Tyco Road Land Condo, Un",2026-09-19T00:00:00Z
site-e84ecf938d,geo_precision,exact,38.931419,-77.238951,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the DC8 building: the ~24,500 sq ft single-storey telecom building in the middle of the 8500-8504 Tyco Rd row (Tyco Road Land Condo Unit V, OSM way 134219419), the 'existing telecommunications facility to remain' (E-1) on the North Spring Hill Station rezoning plan. Was: Tyco Road right-of-way just outside the south-east corner of the 8500-8504 Tyco Rd land-condo parcel (13 m from the corner; county and VGIN layers return no lot there). It is 154 m SSE of the DC8 building.. Parcel at new point: PIN 0291 25 0002 (Tyco Road Land Condo, Un",2026-09-19T00:00:00Z
site-e84ecf938d,address,"8502A Tyco Rd, Vienna (Tysons), VA 22182",38.931419,-77.238951,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the DC8 building: the ~24,500 sq ft single-storey telecom building in the middle of the 8500-8504 Tyco Rd row (Tyco Road Land Condo Unit V, OSM way 134219419), the 'existing telecommunications facility to remain' (E-1) on the North Spring Hill Station rezoning plan. Was: Tyco Road right-of-way just outside the south-east corner of the 8500-8504 Tyco Rd land-condo parcel (13 m from the corner; county and VGIN layers return no lot there). It is 154 m SSE of the DC8 building.. Parcel at new point: PIN 0291 25 0002 (Tyco Road Land Condo, Un",2026-09-19T00:00:00Z
site-e84ecf938d,city,Vienna,38.931419,-77.238951,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the DC8 building: the ~24,500 sq ft single-storey telecom building in the middle of the 8500-8504 Tyco Rd row (Tyco Road Land Condo Unit V, OSM way 134219419), the 'existing telecommunications facility to remain' (E-1) on the North Spring Hill Station rezoning plan. Was: Tyco Road right-of-way just outside the south-east corner of the 8500-8504 Tyco Rd land-condo parcel (13 m from the corner; county and VGIN layers return no lot there). It is 154 m SSE of the DC8 building.. Parcel at new point: PIN 0291 25 0002 (Tyco Road Land Condo, Un",2026-09-19T00:00:00Z
site-5db43b808e,lat,39.587372,39.587739,-104.864707,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the OSM building footprint at 9706 E Easter Ave (the single ~30,000 sq ft one-storey data-centre building housing Equinix DE1 Suite 160 and a Verizon suite), inside Arapahoe parcel 2075-27-3-18-002; parcel centroid is 39.587394, -104.876298, 25 m away. Was: The current dot (39.587739, -104.864707) sits in the East Easter Avenue road right-of-way near house number 10662 E Easter Ave, on no parcel (LPC Geddes LLC lot 2075-26-3-32-001 lies just south, 30 West Pershing LLC lot 2075-26-2-18-001 just north). It is a street-interpolated geocod",2026-09-19T00:00:00Z
site-5db43b808e,lon,-104.876575,39.587739,-104.864707,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the OSM building footprint at 9706 E Easter Ave (the single ~30,000 sq ft one-storey data-centre building housing Equinix DE1 Suite 160 and a Verizon suite), inside Arapahoe parcel 2075-27-3-18-002; parcel centroid is 39.587394, -104.876298, 25 m away. Was: The current dot (39.587739, -104.864707) sits in the East Easter Avenue road right-of-way near house number 10662 E Easter Ave, on no parcel (LPC Geddes LLC lot 2075-26-3-32-001 lies just south, 30 West Pershing LLC lot 2075-26-2-18-001 just north). It is a street-interpolated geocod",2026-09-19T00:00:00Z
site-5db43b808e,geo_precision,exact,39.587739,-104.864707,"misplaced-dot sweep 2026-09-19, skeptic-upheld: centre of the OSM building footprint at 9706 E Easter Ave (the single ~30,000 sq ft one-storey data-centre building housing Equinix DE1 Suite 160 and a Verizon suite), inside Arapahoe parcel 2075-27-3-18-002; parcel centroid is 39.587394, -104.876298, 25 m away. Was: The current dot (39.587739, -104.864707) sits in the East Easter Avenue road right-of-way near house number 10662 E Easter Ave, on no parcel (LPC Geddes LLC lot 2075-26-3-32-001 lies just south, 30 West Pershing LLC lot 2075-26-2-18-001 just north). It is a street-interpolated geocod",2026-09-19T00:00:00Z
